;name;location;motionType;mean(GSR);mean(HR);mean(RR);mean(skinTemp);mad(GSR);mad(HR);mad(RR);mad(skinTemp);std(GSR);std(HR);std(RR);std(skinTemp);receptivity
0;9_sensor-data.json;{'lat': 48.149115726439845, 'long': 11.575826210623754};1.0;109276.4966024915;73.79166767065854;0.7812384175788594;26.05323725752435;125246.79056136483;3.5364770508743217;0.11317643836977258;1.6249469445537152;133204.2829691589;4.210290580617449;0.14408924833119263;1.7218947165515932;-1.0
1;8_7_sensor-data.json;{'lat': 48.14910548524276, 'long': 11.575906768988785};1.0332439678284182;2688.4699790879336;72.05437026841018;0.829390167308129;28.994402385868316;80.62589406267698;2.103123849888855;0.06649440142096075;0.06991403503869084;104.75708658110561;2.608882996255531;0.08338467063397974;0.08052679641422299;1.0
2;6_sensor-data.json;{'lat': 48.149095981466, 'long': 11.575858473378547};1.0;4412.279316440778;65.56259283617422;0.9106691234507641;29.79530805997512;238.66536426547728;3.5703750080913417;0.07949510008989068;0.14019767514674286;289.5102786041577;4.238566738690068;0.10375068395447629;0.16425692163419708;1.0
3;5_sensor-data.json;{'lat': 48.14910469839012, 'long': 11.575944082885137};1.0;1853.824324491624;73.17321016166282;0.8210804227827008;32.03980659489301;61.98374027156701;2.159316013206108;0.05539422604649784;0.15037816261276277;77.30147820893784;2.840659331393204;0.07129899797400947;0.18357251839988137;-1.0
4;3_sensor-data.json;{'lat': 48.14908200429525, 'long': 11.576152266134246};1.0;3848.8232394366196;70.77326994049861;0.8253091217977385;30.507972676726233;165.06143126363818;2.0759389285930236;0.09348474479634379;0.12279605857415136;199.7950229262881;2.618980512988733;0.12092611271934148;0.1452267947536224;1.0
5;2_sensor-data.json;{'lat': 48.14910522802559, 'long': 11.575945347236905};1.0;2527.0807568872597;65.34399477806788;0.9406099901787284;30.52974940090847;42.82878300322406;3.671012311761618;0.07464057473873037;0.13336499716061276;50.73096312421985;4.446922974358929;0.09433911178957988;0.1584814589505266;1.0
6;1_sensor-data.json;{'lat': 48.149103533908445, 'long': 11.57595615061599};1.0;2328.6323319027183;69.7310443490701;0.855995284692417;31.93371097205386;31.47166092578607;2.544245713782821;0.05123912208120732;0.1061629015235917;40.93828847867663;3.0268273969766266;0.06534156507785589;0.12606873618465433;-1.0
7;10_sensor-data.json;{'lat': 48.1491015680182, 'long': 11.57592601474135};1.0;2115.751920122888;70.83615985348749;0.8363978533381609;30.03524277846465;70.79944124718914;1.8643562397734155;0.07328459602187161;0.037424340208913776;88.82524306141276;2.3318304738508484;0.09739849201587608;0.05481802602596995;1.0
