;phoneId;location;motionType;mean(SCL);mean(SCR);mean(HR);mean(RR);mean(skinTemp);mad(SCL);mad(SCR);mad(HR);mad(RR);mad(skinTemp);std(SCL);std(SCR);std(HR);std(RR);std(skinTemp);RMSSD;SDNN;NN50;PNN50;receptivity
10;5a26ff32b07e944d86d30c6b;{u'lat': 48.149101568, u'long': 11.5759260147};1.0;2110.54101317;3.4956231003;71.2024316109;0.834451520973;30.0246504559;85.4081068726;3.39095583621;2.00682994429;0.0776489351517;0.0841245738676;103.126201441;5.44539010013;2.42773790979;0.101948995302;0.115812805194;0.0578707796341;0.101918034033;0;0;1.0
