;phoneId;date;measurementId;location;motionType;mean(SCL);mean(SCR);mean(HR);mean(RR);mean(skinTemp);mad(SCL);mad(SCR);mad(HR);mad(RR);mad(skinTemp);std(SCL);std(SCR);std(HR);std(RR);std(skinTemp);RMSSD;receptivity
133;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2500.6878055555558;13.062027777777788;67.33333333333333;0.9175375999999995;29.988000000000003;50.85446296296306;10.833592592592634;1.6888888888888896;0.06791658666666667;0.044800000000001464;62.81451394227897;15.017503143177063;1.8631329442141518;0.09530382326795536;0.0569573343041483;0.12696048799854076;1.0
134;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2507.613018518519;13.368481481481513;67.43333333333334;0.9203029333333329;29.983333333333338;57.28076790123468;11.803207407407449;1.775555555555555;0.06740039111111111;0.038888888888891415;69.81640420163205;15.411019089952365;1.977168531587242;0.09486287297260246;0.05306686305052345;0.1275572503374669;1.0
135;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2513.663574074074;12.80987037037042;67.5;0.9236213333333327;29.978666666666673;64.38986049382714;10.79271604938277;1.8333333333333333;0.06710542222222222;0.032355555555559336;76.55622837340145;14.997132773848051;2.029948190268021;0.09452202316531522;0.04840442650984666;0.1266610524684436;1.0
136;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2517.1749907407407;15.947157407407454;67.56666666666666;0.9208559999999992;29.974000000000004;68.99315555555555;14.015997530864217;1.8911111111111116;0.06968640000000001;0.025200000000002377;79.2187650877016;17.519879944567208;2.079179767539865;0.09752896173356718;0.04271800072811122;0.1307907810902853;1.0
137;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2519.964998677249;14.74522089947095;67.6;0.9144957333333327;29.959666666666674;72.35927627865964;11.895975925925935;1.9200000000000008;0.07353943111111114;0.01931111111110487;81.42092900615847;14.070747664846934;2.1107279345744927;0.10197049894909048;0.06520436484931275;0.13087240912984033;1.0
138;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2526.0827380952383;15.873619047619105;67.66666666666667;0.9205794666666661;29.94533333333334;75.04075396825398;13.130141269841298;1.9777777777777772;0.07879356444444448;0.03671111111110505;84.02668108786098;15.85207783655075;2.1549195253928954;0.10618440457857158;0.07907802054511295;0.14379825021812032;1.0
139;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2534.190838624338;15.786653439153497;67.73333333333333;0.9222386666666661;29.931000000000004;76.02878342151674;12.884007054673749;2.0355555555555553;0.07881200000000001;0.052199999999997006;84.44768761924983;15.500776134219635;2.1961303480775287;0.10617546417697184;0.08848728722251549;0.14588731932887639;1.0
140;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2542.2802592592584;15.60341798941807;67.76666666666667;0.9153253333333328;29.92133333333334;77.0292962962963;12.691986596119957;2.0644444444444447;0.0842504888888889;0.06702222222221768;85.45003212166935;15.2464360396964;2.2234383645425253;0.11175647012090659;0.10026631205611025;0.14974064059957956;1.0
141;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2550.206539682539;15.309359788359854;67.76666666666667;0.908135466666666;29.911666666666676;77.07179894179896;12.848817636684343;2.0644444444444447;0.0893387022222222;0.08055555555554979;85.22920942734513;15.34989872744148;2.2234383645425253;0.11656688464619604;0.10992421631894068;0.14961379547677267;1.0
142;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2558.2760582010583;15.312211640211732;67.76666666666667;0.9086885333333328;29.902000000000005;76.65694708994708;12.847296649030003;2.0644444444444447;0.08874876444444448;0.09279999999999759;84.95594046063917;15.409943384124615;2.2234383645425253;0.11622026002134879;0.11798304963002067;0.1508774479471154;1.0
143;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2565.712335978836;15.225859788359866;67.6;0.9114538666666661;29.89233333333334;76.0504100529101;12.893350970017666;2.1600000000000006;0.08808508444444448;0.10375555555555209;84.34854047924708;15.467413792641505;2.3133793761359236;0.11607723138281206;0.12475308947410174;0.1520057536769467;1.0
144;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2573.7290026455025;15.110859788359857;67.56666666666666;0.9097946666666661;29.882666666666676;74.91336543209879;12.954684303351003;2.195555555555556;0.0899655111111111;0.11342222222221802;83.0643057999034;15.525511339997543;2.3442274417919804;0.11787476265740801;0.13043516908155267;0.1542376051895929;1.0
145;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2581.8265119047624;15.492535714285774;67.56666666666666;0.9142191999999993;29.873000000000008;73.08942142857137;12.751123809523852;2.195555555555556;0.08738453333333342;0.1217999999999968;81.51850815158254;15.3772999616994;2.3442274417919804;0.11660081198936548;0.13516656391282533;0.15764658277429877;1.0
146;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2590.922373015873;16.46734126984138;67.6;0.9219621333333327;29.863333333333344;71.89605661375661;13.367849206349225;2.1600000000000006;0.09512746666666679;0.12888888888888536;81.49772708196518;15.530928723340251;2.313379376135923;0.12503424031446805;0.13904435743076102;0.1568315542915943;1.0
147;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2601.0672896825404;17.15086904761914;67.63333333333334;0.929705066666666;29.853666666666676;70.78809550264539;12.911285714285727;2.124444444444444;0.09955200000000015;0.13468888888888628;81.85157087468806;15.144685098989271;2.2816106430407403;0.12942151199510427;0.1421384301775323;0.15463714533640724;1.0
148;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2610.7157896825397;17.079813492063597;67.6;0.9269397333333326;29.84400000000001;69.15163174603173;12.635088095238094;2.1600000000000006;0.09693415111111124;0.13919999999999816;81.72695180856861;14.923430253759557;2.3282374567840827;0.12624691577985772;0.1444991349455071;0.15512747441578725;1.0
149;5a2fa237421a763ff2b33932;2017-12-12;0;1;1.0;2620.661123015873;17.106980158730234;67.56666666666666;0.9252805333333325;29.834333333333344;66.77189841269845;12.304954761904776;2.195555555555556;0.09623360000000011;0.14242222222222053;80.66450850387596;14.712274559607076;2.3734644158557194;0.1260926754512903;0.14616201056818154;0.15661955827308163;1.0
