;phoneId;date;measurementId;location;motionType;mean(SCL);mean(SCR);mean(HR);mean(RR);mean(skinTemp);mad(SCL);mad(SCR);mad(HR);mad(RR);mad(skinTemp);std(SCL);std(SCR);std(HR);std(RR);std(skinTemp);RMSSD;receptivity
103;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;726.2381944444445;8.667972222222227;71.53333333333333;0.8163263999999995;28.759666666666657;39.3779166666667;9.902414814814806;1.2933333333333337;0.05287317333333349;0.034377777777779055;46.9935442915367;14.848057808160926;1.50248835748162;0.0699406737020989;0.0352804853095613;0.0636482555255701;1.0
104;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;725.3829166666668;8.181583333333341;71.53333333333333;0.8207509333333328;28.757333333333325;38.60327777777784;9.811822222222212;1.2933333333333337;0.04984974222222237;0.03484444444444511;47.15083833290444;14.846509284939554;1.50248835748162;0.06735945196708303;0.03551913843834489;0.06142827312655251;1.0
105;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;724.1169444444446;8.268944444444447;71.5;0.817709066666666;28.75499999999999;37.032648148148226;10.165785185185168;1.2666666666666666;0.04721345777777792;0.03500000000000014;47.12867889048371;15.102260585926722;1.4797483476638158;0.06387839503896474;0.03559833394009269;0.06142827312655251;1.0
106;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;722.3654537037037;8.515324074074075;71.36666666666666;0.8182621333333329;28.752666666666656;34.35815185185184;11.042160493827149;1.3177777777777786;0.04769278222222232;0.03484444444444392;46.64100500702766;15.641876449847809;1.5196036990935664;0.06420450270800034;0.03551913843834489;0.06142827312655252;1.0
107;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;720.2830370370372;7.638851851851852;71.23333333333333;0.8171559999999994;28.750333333333327;30.946212345679083;10.333792592592586;1.3511111111111112;0.04701066666666678;0.03437777777777716;45.89144426353215;15.643123543465082;1.5465943304527225;0.0639922272780063;0.0352804853095613;0.058255611208203495;1.0
108;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;716.5428888888889;6.345666666666671;71.1;0.8179855999999994;28.74799999999999;25.55940740740742;8.840055555555548;1.4333333333333333;0.047784960000000105;0.03359999999999843;39.998776751370826;14.613490892432853;1.6473594335931299;0.06431960268877125;0.03487910153857093;0.0582556112082035;1.0
109;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;711.8567685185185;7.066787037037045;70.9;0.8226866666666661;28.745666666666654;19.560344444444443;10.045348765432092;1.5799999999999992;0.04489057777777786;0.03251111111110821;29.098012697360193;16.429180047825447;1.881855284113215;0.06150870824432153;0.03430927624974941;0.05823523855109923;1.0
110;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;706.9186574074075;5.822009259259278;70.66666666666667;0.8301530666666661;28.743333333333325;13.827679012345687;8.281630864197528;1.7555555555555553;0.04089006222222221;0.03111111111110887;16.83814077598366;15.446241464903352;2.1549195253928954;0.05592493411149196;0.033562431103977025;0.05332098376100505;1.0
111;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;705.0053703703704;3.5572407407407542;70.46666666666667;0.8373429333333328;28.740999999999993;13.231537037037048;4.618161728395057;1.9333333333333333;0.03712920888888885;0.02939999999999756;16.335546947492123;8.975387521837888;2.3886705772116796;0.04948590716483266;0.03262641197895806;0.04554340119656973;1.0
112;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;705.5840277777778;1.0757129629629807;70.23333333333333;0.8395551999999994;28.738666666666656;15.250046296296295;0.9134586419753151;2.048888888888889;0.03727669333333328;0.027377777777773577;18.835915997764197;1.202650913299442;2.568822799399103;0.049842704729841904;0.03148435115761638;0.041736667970040026;1.0
113;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;708.0028333333336;0.889129629629637;70.03333333333333;0.8450858666666663;28.736333333333324;15.639692592592626;0.6528444444444433;2.1711111111111108;0.030639893333333203;0.025044444444439998;19.026144569755303;0.7757590342713216;2.7352530404703503;0.03727527286491696;0.030112814700645463;0.041736667970039984;1.0
114;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;710.3163888888889;0.8400185185185403;69.83333333333333;0.8511695999999994;28.73399999999999;16.10116666666666;0.5660567901234642;2.2666666666666675;0.030971733333333248;0.022399999999995403;19.3588783668089;0.7005783429033526;2.804962761241942;0.038334095307009444;0.02847866715207415;0.046878665251093826;1.0
115;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;712.7544814814815;1.0190370370370525;69.73333333333333;0.8550410666666662;28.731666666666662;16.683227160493832;0.7688444444444517;2.2355555555555555;0.03211473777777767;0.019444444444442155;19.9046444314697;1.1557554252927114;2.778406059215438;0.04016813044410576;0.026533431525261726;0.04687866525109383;1.0
116;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;715.4453055555555;1.272916666666678;69.56666666666666;0.8600186666666662;28.72933333333333;17.343568518518502;1.0232499999999969;2.195555555555556;0.03539626666666655;0.016177777777775758;20.607050234611613;1.4877819245697972;2.7251489466833174;0.04576865051262827;0.024202213254923326;0.04687866525109383;1.0
117;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;719.8314537037037;3.1902685185185304;69.4;0.8539349333333329;28.726999999999997;19.808980864197526;3.8853364197530826;2.1333333333333333;0.04155374222222208;0.012599999999998345;24.6540447006696;8.272956168111234;2.6600492606276136;0.05813054651381993;0.02135900036405561;0.07499700451949076;1.0
118;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;723.7207870370371;3.181731481481491;69.26666666666667;0.8572533333333329;28.724666666666668;21.846055555555566;4.025922839506171;2.0844444444444443;0.040742577777777615;0.008711111111112994;27.524570147669547;7.938361946134878;2.625253135030698;0.057572637881581006;0.017759569219172443;0.08563454294971659;1.0
119;5a2bf8c8b07e944d86d47ce7;2017-12-09;0;4;1.0;726.7851851851852;4.460851851851858;69.13333333333334;0.8600186666666663;28.722333333333335;23.034259259259265;5.963456790123458;1.951111111111112;0.03908337777777762;0.004511111111113782;28.504938962579704;10.14515466886957;2.5289132643984797;0.05653270934376935;0.012780193008453927;0.08500870355440059;1.0
