;phoneId;date;measurementId;location;motionType;mean(SCL);mean(SCR);mean(HR);mean(RR);mean(skinTemp);mad(SCL);mad(SCR);mad(HR);mad(RR);mad(skinTemp);std(SCL);std(SCR);std(HR);std(RR);std(skinTemp);RMSSD;receptivity
64;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2385.1654431216934;8.12137433862437;72.56666666666666;0.8019466666666658;29.661999999999974;21.1833783068785;5.513559964726687;1.1466666666666658;0.056781511111111106;0.014399999999995573;31.156734484638847;8.37520218213335;1.4781939897267777;0.07366669312112695;0.014948186373673763;0.08968205037491205;1.0
65;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2388.5628875661378;8.664207671957714;72.56666666666666;0.8038823999999991;29.660999999999976;26.687985802469242;5.888112786596116;1.1466666666666658;0.05845914666666667;0.013933333333327861;36.75270083669075;8.422022604066582;1.4781939897267775;0.07472277992761205;0.014703975535607386;0.08903135391922128;1.0
66;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2389.6799708994713;10.66701322751328;72.5;0.8016701333333324;29.659999999999975;27.690348853615692;8.432545326278644;1.0666666666666667;0.060210524444444455;0.013333333333325944;35.30564218298095;12.823091486818322;1.408104619937615;0.07542246839646717;0.01438389904456207;0.09196839176361729;1.0
67;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2390.183896825397;11.050309523809574;72.36666666666666;0.7977986666666659;29.658999999999978;27.958217460317474;8.501968253968244;0.997777777777776;0.05945466666666669;0.012599999999991951;34.306478256069994;11.534108505817256;1.3514572807192968;0.07471430999772921;0.013982747990982498;0.08977462200652127;1.0
68;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2390.8474523809523;10.754976190476237;72.23333333333333;0.7989047999999992;29.657999999999976;27.421365079365025;7.894412698412697;0.8444444444444448;0.0605608;0.011733333333323277;33.63140230113909;10.632009806311462;1.1651056880677464;0.0759450876858654;0.01349329335326462;0.08931080433847963;1.0
69;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2392.1158968253967;10.40953174603178;72.13333333333334;0.8030527999999991;29.65699999999998;27.71751322751314;8.041042328042321;0.7200000000000026;0.06150101333333332;0.010733333333323002;33.544303944422694;10.85329113764962;1.041660919524376;0.07685369340300276;0.012905492014562779;0.08330257544224152;1.0
70;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2394.0410079365083;10.63908730158734;72.0;0.8066477333333323;29.65599999999998;28.11359417989423;7.888005291005291;0.6;0.05779546666666666;0.009599999999989705;33.3214046368622;10.688737104987489;0.909717652294684;0.06946684812242723;0.01220514306517505;0.08869752689473012;1.0
71;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2396.1078968253973;10.62819841269846;71.9;0.804711999999999;29.65499999999998;28.41646031746036;7.895264550264536;0.6799999999999974;0.05973120000000003;0.008333333333321017;33.107880903005075;10.667718546335353;0.9595257449242377;0.07103156355622044;0.011371470653683982;0.08642076689123371;1.0
72;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2397.7470634920633;10.96680952380957;71.76666666666667;0.8038823999999992;29.653999999999982;28.11676719576708;7.669523809523794;0.7933333333333337;0.06056080000000001;0.006933333333321438;32.6593935042543;10.492972001034632;1.0726484571581123;0.07117675256740352;0.010372377109253204;0.08709097042074786;1.0
73;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2399.0794801587303;11.215448412698455;71.66666666666667;0.8116253333333325;29.65299999999998;27.247151851851807;7.503764550264545;0.8444444444444429;0.06065297777777778;0.005399999999985994;31.959811024158086;10.355652241680245;1.0933445471810679;0.07176559480233781;0.009153857298881287;0.09009128832314549;1.0
74;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2400.266194444444;10.971051587301629;71.56666666666666;0.8171559999999992;29.651999999999983;26.285361111111055;7.666695767195754;0.8822222222222232;0.058348533333333376;0.0037333333333201325;31.360149703796388;10.524720636380236;1.104327953954376;0.06895478644985299;0.007611243951074161;0.09009128832314546;1.0
75;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2401.9215992063487;11.198678571428582;71.46666666666667;0.819368266666666;29.648999999999987;25.047294179894152;7.514944444444458;0.9733333333333329;0.05792451555555559;0.003933333333344417;30.4168124398526;10.381285269174061;1.1957780134587117;0.06878018510114035;0.012415229801919888;0.0899330945429376;1.0
76;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2403.4788531746026;11.144892857142866;71.36666666666666;0.8193682666666661;29.645999999999983;24.11629973544979;7.550801587301605;1.051111111111112;0.05792451555555555;0.007466666666680055;29.78119919317572;10.387272611680036;1.2726115785600327;0.06878018510114035;0.015222487902147423;0.08981426635466981;1.0
77;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2405.2361904761906;10.817571428571455;71.26666666666667;0.8182621333333326;29.643999999999988;23.002021164021077;7.769015873015875;1.1155555555555556;0.05910439111111112;0.01080000000000858;29.006171205546696;10.591683191109285;1.337350270918743;0.06915182998537667;0.01830771459776151;0.09064279239695358;1.0
78;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2406.7113888888885;10.891907407407446;71.13333333333334;0.8207509333333327;29.641999999999985;22.750703703703735;7.917061728395079;1.2;0.061427271111111105;0.013866666666676271;28.993895836172644;10.702458222220168;1.4558640835892127;0.07119619984382805;0.02074475421850518;0.09347847882727903;1.0
79;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2408.670833333333;10.863388888888949;71.0;0.8224101333333327;29.639999999999986;21.907870370370347;7.918111111111132;1.2;0.06297585777777776;0.0166666666666746;28.40647757643207;10.67062576425224;1.4621665549733924;0.07237970714833103;0.02274294130736661;0.09271371158348794;1.0
80;5a26ff32b07e944d86d30c6b;2017-12-06;0;1;1.0;2410.5517222222215;9.975722222222279;70.9;0.826834666666666;29.637999999999984;21.386496296296308;7.872788888888895;1.2533333333333323;0.06507751111111112;0.019200000000008544;28.142855195591352;10.910503320101986;1.493664782593009;0.0747540044999705;0.024410286130348655;0.09286716886629719;1.0
