;phoneId;location;motionType;mean(SCL);mean(SCR);mean(HR);mean(RR);mean(skinTemp);mad(SCL);mad(SCR);mad(HR);mad(RR);mad(skinTemp);std(SCL);std(SCR);std(HR);std(RR);std(skinTemp);RMSSD;LF;HF;LF/HF;receptivity
6244;5a2b02b7b07e944d86d41969;1;1.0;-0.9711132067546976;-0.9980022266625451;-0.21682847896440133;0.26859099804305325;0.12621616505773248;-0.9904267574627947;-0.9967071879368139;-0.7660385823239121;-0.4460569550931006;-0.8585714285714102;-0.9897453532215188;-0.9962800683653326;-0.6845625097871864;-0.1978070927429113;-0.7642857142857074;-0.15866440041547308;-0.9735722068750848;-0.8897251049603752;-0.9999949899016513;-1.0
6245;5a2b02b7b07e944d86d41969;1;1.0;-0.9710069674829661;-0.9979987657688164;-0.21453178828687755;0.270058708414873;0.12607735503817286;-0.9908840109743917;-0.9967104836301711;-0.7092866756392998;-0.4575575027382262;-0.8184126984126757;-0.9900927001134416;-0.9962811547279952;-0.619734436375411;-0.1994326377470955;-0.7329085016689414;-0.14763170041313653;-0.9726585985400724;-0.9253057692713358;-0.9999923476342599;-1.0
6246;5a2b02b7b07e944d86d41969;1;1.0;-0.9709019665308282;-0.9980010688305513;-0.21139993736298152;0.2652886497064584;0.12593854501861337;-0.9914123394453032;-0.996708290501501;-0.6581426648721396;-0.42018072289156755;-0.7817460317460225;-0.9904673361383987;-0.9962810741102863;-0.5730505505758405;-0.17945991871996184;-0.7071815743750189;-0.13481367715457834;-0.9003721533030572;-0.7667419202888995;-0.999991070933579;-1.0
6247;5a2b02b7b07e944d86d41969;1;1.0;-0.970790458739208;-0.9979893577931355;-0.21014719699342319;0.2550146771037185;0.12579973499905361;-0.9919605807619112;-0.9967194425307868;-0.6554508748317633;-0.34784592917123136;-0.7485714285713999;-0.9908862746006604;-0.9962863401071613;-0.577660541157903;-0.13859806374364803;-0.6857142857142764;-0.13246075223935128;-0.9619289732146761;-0.9290677112369972;-0.9999887794893482;-1.0
6248;5a2b02b7b07e944d86d41969;1;1.0;-0.9706799209266351;-0.9979798643584262;-0.20889445662386474;0.2498776908023486;0.1256609249794941;-0.9925096148340353;-0.996728482811177;-0.654777927321669;-0.3158543263964961;-0.718888888888872;-0.9913293656314942;-0.9962925182299665;-0.5832598389250608;-0.130994112355846;-0.6676801120358361;-0.12497390865336588;-0.9585953614716065;-0.8687910372325104;-0.9999934029845537;-1.0
6249;5a2b02b7b07e944d86d41969;1;1.0;-0.9705652090617939;-0.9979823288865276;-0.20764171625430633;0.24767612524461868;0.12552211495993448;-0.993072942598759;-0.9967261359234859;-0.6433378196500672;-0.3177254472435205;-0.6926984126983934;-0.9917992592637028;-0.9962938098381471;-0.5804508489176736;-0.1320511296426915;-0.6525440695818049;-0.12109976913498062;-0.7752761904112441;-0.8625773327395728;-0.9999658136510939;-1.0
6250;5a2b02b7b07e944d86d41969;1;1.0;-0.970455909635816;-0.9980008837349604;-0.20576260569996874;0.2469422700587087;0.12538330494037486;-0.9934817003434495;-0.9967084667618421;-0.6285329744279946;-0.3204636728733125;-0.6699999999999791;-0.9922314958531168;-0.996276693604634;-0.574543318472595;-0.13243398660714095;-0.639940481110602;-0.12094515869277349;-0.8719754017069735;-0.956200619144161;-0.9999388934934094;-1.0
6251;5a2b02b7b07e944d86d41969;1;1.0;-0.970341008224057;-0.9980007478669203;-0.20346591502244493;0.24914383561643846;0.1252444949208155;-0.9938197748591429;-0.996708596144433;-0.6096904441453566;-0.31224899598393635;-0.6507936507936462;-0.9927114934551519;-0.9962678801786942;-0.5619362403374166;-0.12861800318080507;-0.6296107336641784;-0.11847507953371414;-0.8678986917604697;-0.8707099778528165;-0.9999786398590336;-1.0
6252;5a2b02b7b07e944d86d41969;1;1.0;-0.9702265677818257;-0.9979654611647146;-0.20096043428332816;0.24987769080234828;0.12510568490125573;-0.994125963040657;-0.9967222539457316;-0.5852400179452669;-0.30951077035414415;-0.6350793650793505;-0.9931700099861757;-0.9962776104217489;-0.5390011020575853;-0.12783074671412992;-0.6213686779932969;-0.12543995866258462;-0.9582982357866275;-0.9104277129469043;-0.9999902670885779;-1.0
6253;5a2b02b7b07e944d86d41969;1;1.0;-0.9701045551780942;-0.9980113845622682;-0.1984549535442113;0.24987769080234828;0.12496687488169624;-0.9943544735340036;-0.9966956148828267;-0.5661731718259307;-0.30951077035414415;-0.6228571428571328;-0.9936163687001843;-0.9962413062659562;-0.5204085705689916;-0.12783074671412992;-0.6150801832769177;-0.12917733789365937;-0.9504876699410332;-0.9041322579578803;-0.9999892030057044;-1.0
6254;5a2b02b7b07e944d86d41969;1;1.0;-0.9699838583475571;-0.9979909736382617;-0.19594947280509445;0.24987769080234828;0.1248280648621366;-0.9944988215697095;-0.9967179038155108;-0.5475549573799908;-0.30951077035414454;-0.6141269841269726;-0.9939729976352545;-0.9962715018023577;-0.5056684074749127;-0.1278307467141301;-0.6106505804273609;-0.12218280471560392;-0.9112794356291566;-0.9271173698614227;-0.9999745514955592;-1.0
6255;5a2b02b7b07e944d86d41969;1;1.0;-0.9698716428203096;-0.9980213387668524;-0.1930264119427915;0.24987769080234828;0.12468925484257698;-0.994556213057598;-0.9966889881190366;-0.5266935845670703;-0.30951077035414454;-0.6088888888888769;-0.9941836141725916;-0.9962476482193362;-0.4839681007609012;-0.1278307467141301;-0.6080168451950992;-0.11847507953371429;-0.8655529801568295;-0.8167886185505138;-0.9999846587503809;-1.0
6256;5a2b02b7b07e944d86d41969;1;1.0;-0.9697495467328527;-0.998016816133309;-0.18989456101889546;0.2447407045009785;0.12455044482301734;-0.994527652609209;-0.996684667573885;-0.5042620008972631;-0.31603687477181536;-0.6071428571428455;-0.9943270086237542;-0.9962407595480309;-0.4615361310590591;-0.13367439433019312;-0.6071428571428454;-0.11708869680873984;-0.8886020955624794;-0.9352243033059299;-0.9999640476788743;-1.0
6257;5a2b02b7b07e944d86d41969;1;1.0;-0.969628392014852;-0.9979439979525828;-0.18718029021818555;0.2403375733855187;0.12441163480345772;-0.9944337121201134;-0.996762637190003;-0.4800358905338715;-0.3231106243154445;-0.6088888888888787;-0.9943276178028347;-0.9962728889013749;-0.43877982918343245;-0.1379385974475727;-0.6080168451950994;-0.18779968098209252;-0.9724033732834244;-0.9638608962772404;-0.9999840360401296;-1.0
6258;5a2b02b7b07e944d86d41969;1;1.0;-0.9695018557456263;-0.9979411490557653;-0.18342206910951037;0.2307974559686888;0.12427282478389823;-0.994288056471975;-0.9966777738360983;-0.45580978017047985;-0.3329682365826952;-0.6141269841269726;-0.9941972525007595;-0.9962654733318655;-0.40888075469099827;-0.152163134970481;-0.6106505804273611;-0.22220184608653262;-0.7979402544209006;-0.8863379396019037;-0.9999628356721025;-1.0
6259;5a2b02b7b07e944d86d41969;1;1.0;-0.9693728343950395;-0.9979311917006177;-0.17924626787764905;0.23593444227005858;0.1241340147643386;-0.9940891964047015;-0.9966364012837845;-0.43135935397039016;-0.36632895217232647;-0.6228571428571328;-0.9938801433886986;-0.9962375463809541;-0.3735103235257448;-0.18031275809328867;-0.6150801832769177;-0.22557256462097044;-0.9387042250674124;-0.9389493574868534;-0.9999790104896756;-1.0
6260;5a2b02b7b07e944d86d41969;1;1.0;-0.9692413103417273;-0.9978540993870244;-0.17548804676897387;0.22896281800391388;0.12399520474477897;-0.9936503012922399;-0.9963359608653786;-0.4221624046657692;-0.34264330047462666;-0.6350793650793572;-0.9933368335001943;-0.9960654983743427;-0.3580768082771858;-0.17020435280297402;-0.6213686779932969;-0.22487094912389227;-0.6066335188659739;-0.9569773089101237;-0.9998088555095905;-1.0
6261;5a2b02b7b07e944d86d41969;1;1.0;-0.9691165040482568;-0.9979034285434498;-0.17131224553711238;0.2252935420743639;0.12385639472521934;-0.9927541820510125;-0.9962582979755895;-0.4131897711978465;-0.3193683826213958;-0.6507936507936462;-0.9925287242213708;-0.9958585195068793;-0.3377297880584076;-0.16021566088348874;-0.6296107336641784;-0.34701378759146767;-0.9273574757962243;-0.8647973395361258;-0.9999887677258482;-1.0
6262;5a2b02b7b07e944d86d41969;1;1.0;-0.9690194373331017;-0.9981661961515416;-0.1671364443052511;0.2274951076320938;0.1237175847056597;-0.9920454586196435;-0.9966598541597569;-0.41072229699416773;-0.3231106243154444;-0.6699999999999994;-0.9917352424224561;-0.9963055648050002;-0.3243981883422326;-0.16050460991251364;-0.639940481110602;-0.5250341957534348;-0.6914605066065799;-0.9691864479680874;-0.9997906702265815;-1.0
6263;5a2b02b7b07e944d86d41969;1;1.0;-0.9690564499700713;-0.9978140041376603;-0.16275185301179673;0.25012230919765155;0.12357877468610008;-0.9923157028844797;-0.9960544893515387;-0.4122925078510541;-0.4463307776560793;-0.692698412698417;-0.9921111623794777;-0.9957978512871555;-0.32254146241442794;-0.36038960151585836;-0.6525440695818049;-0.5243908525075069;-0.9497712860725444;-0.9724301388989707;-0.9999619127614403;-1.0
6264;5a2b02b7b07e944d86d41969;1;1.0;-0.969197573914792;-0.9975129623057625;-0.1583672617183422;0.2457191780821919;0.12343996466654045;-0.9933016892860413;-0.9951798757882525;-0.41790040376850596;-0.42018072289156705;-0.7188888888888991;-0.99283660939697;-0.9945158379840526;-0.3277871926227973;-0.3505619343092004;-0.667680112035836;-0.5066489099739476;-0.9967542917592761;-0.9999722310672221;-0.9975565002734383;-1.0
6265;5a2b02b7b07e944d86d41969;1;1.0;-0.9692253088700122;-0.9973181889722427;-0.15398267042488784;0.239848336594912;0.12330115464698083;-0.992798093148397;-0.9949624298224369;-0.4284432480933152;-0.40498357064622187;-0.7485714285714455;-0.992591275235632;-0.9941062638220673;-0.34030478804349923;-0.3435723190594435;-0.6857142857142764;-0.5069244481635645;-0.9927192080537481;-0.924902048508382;-0.9999979731923437;-1.0
6266;5a2b02b7b07e944d86d41969;1;1.0;-0.9691759939077809;-0.9974496820614512;-0.15022444931621265;0.22810665362035235;0.12316234462742133;-0.9927037891193798;-0.9951284441874443;-0.4504262000897261;-0.3841730558598035;-0.7817460317460394;-0.9925600222627622;-0.9942095011977117;-0.3617212566506904;-0.3241996663454188;-0.7071815743750188;-0.5135841873944912;-0.9345130301916887;-0.9985714454083352;-0.9990416590197772;-1.0
6267;5a2b02b7b07e944d86d41969;1;1.0;-0.9690672960872366;-0.9975778005036;-0.14646622820753727;0.22003424657534257;0.1230235346078617;-0.9924527690535075;-0.9953775939716457;-0.475100942126514;-0.3818455640744806;-0.818412698412713;-0.992392396053831;-0.994360455116125;-0.38962769494233157;-0.32355958896670706;-0.7329085016689414;-0.513584187394491;-0.9998289659308853;-0.672174772263997;-0.9999999890930766;-1.0
6268;5a2b02b7b07e944d86d41969;1;1.0;-0.9689717296670896;-0.9976230225070105;-0.14187284685248985;0.21636497064579285;0.12288472458830207;-0.9924154178490272;-0.9954115663397933;-0.4885598923283983;-0.3613088718510413;-0.8585714285714507;-0.992369225573778;-0.9943712135846996;-0.4091475903862426;-0.3125023738141131;-0.7642857142857072;-0.5364738563299959;-0.8047380671565226;-0.9258331568150691;-0.999944961093673;-1.0
6269;5a2b02b7b07e944d86d41969;1;1.0;-0.9688883540819001;-0.9979643364136347;-0.13686188537425614;0.22150195694716265;0.12274591456874244;-0.9921764390264288;-0.995876882473069;-0.4952893674293404;-0.377601314348303;-0.9022222222222531;-0.9920549805282796;-0.9944888421039377;-0.4280022969605028;-0.3200210038100856;-0.8040084225975497;-0.5180751392849094;-0.97102983367797;-0.9217469097058393;-0.9999922605250836;-1.0
